make,model,year,fuel_type,engine_size,avg_consumption
Audi,Q3 TFSI quattro,2026,petrol,2.0,9.6
Audi,Q3 quattro,2015,petrol,2.0,10.3
Audi,Q3 quattro,2016,petrol,2.0,10.3
Audi,Q3 quattro,2017,petrol,2.0,10.3
Audi,Q3 quattro,2018,petrol,2.0,10.3
Audi,Q3 quattro,2019,petrol,2.0,10.6
Audi,Q3 quattro,2020,petrol,2.0,10.6
Audi,Q4 45 e-tron,2024,electric,,18.3
Audi,Q4 45 e-tron,2025,electric,,18.3
Audi,Q4 45 e-tron,2026,electric,,18.3
Audi,Q4 50 e-tron,2024,electric,,22.6
Audi,Q4 50 e-tron Sportback quattro,2022,electric,,22.1
Audi,Q4 50 e-tron quattro,2022,electric,,22.1
Audi,Q4 50 e-tron quattro,2023,electric,,22.6
Audi,Q4 55 e-tron,2024,electric,,21.0
Audi,Q4 55 e-tron quattro,2025,electric,,21.0
Audi,Q4 55 e-tron quattro,2026,electric,,21.5
Audi,Q4 Sportback 50 e-tron,2024,electric,,22.1
Audi,Q4 Sportback 50 e-tron quattro,2023,electric,,22.1
Audi,Q4 Sportback 55 e-tron,2024,electric,,21.0
Audi,Q4 Sportback 55 e-tron quattro,2025,electric,,21.0
Audi,Q4 Sportback 55 e-tron quattro,2026,electric,,21.5
Audi,Q5,2010,petrol,3.2,10.4
Audi,Q5,2011,petrol,2.0,9.3
Audi,Q5,2011,petrol,3.2,10.4
Audi,Q5,2012,petrol,2.0,9.3
Audi,Q5,2012,petrol,3.2,10.4
Audi,Q5,2013,petrol,2.0,9.0
Audi,Q5,2014,petrol,2.0,9.0
Audi,Q5,2014,petrol,3.0,9.8
Audi,Q5,2015,petrol,2.0,10.4
Audi,Q5,2015,petrol,3.0,11.4
Audi,Q5,2017,petrol,2.0,10.5
Audi,Q5,2017,petrol,3.0,11.4
Audi,Q5,2018,petrol,2.0,9.6
Audi,Q5,2019,petrol,2.0,9.9
Audi,Q5,2020,petrol,2.0,9.7
Audi,Q5 40 TFSI quattro,2022,petrol,2.0,9.3
Audi,Q5 40 TFSI quattro,2023,petrol,2.0,9.3
Audi,Q5 40 TFSI quattro,2024,petrol,2.0,9.2
Audi,Q5 40 TFSI quattro,2025,petrol,2.0,9.2
Audi,Q5 45 TFSI quattro,2021,petrol,2.0,9.3
Audi,Q5 45 TFSI quattro,2022,petrol,2.0,9.4
Audi,Q5 45 TFSI quattro,2023,petrol,2.0,9.5
Audi,Q5 45 TFSI quattro,2024,petrol,2.0,9.9
Audi,Q5 45 TFSI quattro,2025,petrol,2.0,9.6
Audi,Q5 55 TFSI e quattro,2021,hybrid,2.0,8.8
Audi,Q5 55 TFSI e quattro,2022,hybrid,2.0,9.1
Audi,Q5 55 TFSI e quattro,2023,hybrid,2.0,9.0
Audi,Q5 55 TFSI e quattro,2024,hybrid,2.0,9.1
Audi,Q5 55 TFSI e quattro,2025,hybrid,2.0,9.1
Audi,Q5 Hybrid,2013,hybrid,2.0,7.8
Audi,Q5 Hybrid,2014,hybrid,2.0,7.8
Audi,Q5 Hybrid,2015,hybrid,2.0,8.9
Audi,Q5 Hybrid quattro,2016,hybrid,2.0,8.9
Audi,Q5 Sportback 45 TFSI quattro,2021,petrol,2.0,9.3
Audi,Q5 Sportback 45 TFSI quattro,2022,petrol,2.0,9.4
Audi,Q5 Sportback 45 TFSI quattro,2023,petrol,2.0,9.5
Audi,Q5 Sportback 45 TFSI quattro,2024,petrol,2.0,9.9
Audi,Q5 Sportback 45 TFSI quattro,2025,petrol,2.0,9.6
Audi,Q5 Sportback TFSI quattro,2026,petrol,2.0,9.7
Audi,Q5 TDI (modified),2015,diesel,3.0,9.0
Audi,Q5 TFSI quattro,2026,petrol,2.0,9.7
Audi,Q5 TFSIe,2020,hybrid,2.0,8.9
Audi,Q5 quattro,2016,petrol,2.0,10.4
Audi,Q5 quattro,2016,petrol,3.0,11.4
Audi,Q5 quattro TDI (modified),2016,diesel,3.0,9.0
Audi,"Q6 60 e-tron quattro (19"" Wheels)",2025,electric,,21.2
Audi,"Q6 60 e-tron quattro (20"" Wheels)",2025,electric,,21.9
Audi,"Q6 Sportback 60 e-tron quattro (19"" Wheels)",2025,electric,,20.3
Audi,"Q6 Sportback 60 e-tron quattro (20"" Wheels)",2025,electric,,21.3
Audi,Q7,2007,petrol,3.6,13.3
Audi,Q7,2007,petrol,4.2,14.7
Audi,Q7,2008,petrol,3.6,12.8
Audi,Q7,2008,petrol,4.2,14.9
Audi,Q7,2009,petrol,3.6,12.8
Audi,Q7,2009,petrol,4.2,13.9
Audi,Q7,2010,petrol,3.6,12.8
Audi,Q7,2010,petrol,4.2,13.9
Audi,Q7,2011,petrol,3.0,11.6
Audi,Q7,2012,petrol,3.0,11.6
Audi,Q7,2013,petrol,3.0,11.6
Audi,Q7,2014,petrol,3.0,11.6
Audi,Q7,2015,petrol,3.0,13.3
Audi,Q7,2017,petrol,2.0,10.8
Audi,Q7,2017,petrol,3.0,11.1
Audi,Q7,2018,petrol,2.0,11.0
Audi,Q7,2018,petrol,3.0,11.1
Audi,Q7,2019,petrol,2.0,11.0
Audi,Q7,2019,petrol,3.0,11.1
Audi,Q7,2020,petrol,2.0,11.3
Audi,Q7,2020,petrol,3.0,12.7
Audi,Q7 45 TFSI quattro,2021,petrol,2.0,11.3
Audi,Q7 45 TFSI quattro,2022,petrol,2.0,10.8
Audi,Q7 45 TFSI quattro,2023,petrol,2.0,11.0
Audi,Q7 45 TFSI quattro,2024,petrol,2.0,11.0
Audi,Q7 45 TFSI quattro,2025,petrol,2.0,10.7
Audi,Q7 55 TFSI quattro,2021,petrol,3.0,12.0
Audi,Q7 55 TFSI quattro,2022,petrol,3.0,11.7
Audi,Q7 55 TFSI quattro,2023,petrol,3.0,12.0
Audi,Q7 55 TFSI quattro,2024,petrol,3.0,11.4
Audi,Q7 55 TFSI quattro,2025,petrol,3.0,11.7
Audi,Q7 55 TFSI quattro,2026,petrol,3.0,11.7
Audi,Q7 TDI (modified),2015,diesel,3.0,10.7
Audi,Q8,2019,petrol,3.0,12.5
Audi,Q8,2020,petrol,3.0,12.7
Audi,Q8 55 TFSI quattro,2021,petrol,3.0,12.0
Audi,Q8 55 TFSI quattro,2022,petrol,3.0,11.7
Audi,Q8 55 TFSI quattro,2023,petrol,3.0,11.7
Audi,Q8 55 TFSI quattro,2024,petrol,3.0,12.1
Audi,Q8 55 TFSI quattro,2026,petrol,3.0,12.1
Audi,Q8 Sportback e-tron,2024,electric,,24.2
Audi,"Q8 Sportback e-tron (20"" Wheels)",2025,electric,,26.7
Audi,"Q8 Sportback e-tron (21"" Wheels)",2025,electric,,29.8
Audi,Q8 e-tron,2024,electric,,25.7
Audi,"Q8 e-tron (20"" Wheels)",2025,electric,,26.7
Audi,"Q8 e-tron (21"" Wheels)",2025,electric,,29.8
Audi,R8,2008,petrol,4.2,13.75
Audi,R8,2009,petrol,4.2,14.15
Audi,R8,2009,petrol,5.2,14.9
Audi,R8,2010,petrol,4.2,14.15
Audi,R8,2010,petrol,5.2,14.9
Audi,R8,2014,petrol,4.2,14.3
Audi,R8,2014,petrol,5.2,15.8
Audi,R8,2015,petrol,4.2,15.4
Audi,R8,2015,petrol,5.2,15.6
Audi,R8,2017,petrol,5.2,14.1
Audi,R8,2018,petrol,5.2,13.1
Audi,R8 Coup  Performance,2023,petrol,5.2,13.7
Audi,R8 Coup  Performance quattro,2023,petrol,5.2,15.5
Audi,R8 Coupe,2011,petrol,4.2,14.6
Audi,R8 Coupe,2011,petrol,5.2,15.2
Audi,R8 Coupe,2012,petrol,4.2,14.6
Audi,R8 Coupe,2012,petrol,5.2,15.2
Audi,R8 Coupe,2020,petrol,5.2,14.9
Audi,R8 Coupe,2021,petrol,5.2,14.1
Audi,R8 Coupe Performance,2022,petrol,5.2,13.8
Audi,R8 Coupe Performance quattro,2022,petrol,5.2,15.3
Audi,R8 Coupe quattro,2021,petrol,5.2,15.1
Audi,R8 GT Coup,2023,petrol,5.2,14.0
Audi,R8 Spyder,2011,petrol,4.2,14.6
Audi,R8 Spyder,2011,petrol,5.2,15.2
Audi,R8 Spyder,2012,petrol,4.2,14.6
Audi,R8 Spyder,2012,petrol,5.2,15.2
Audi,R8 Spyder,2014,petrol,4.2,14.3
Audi,R8 Spyder,2014,petrol,5.2,15.8
Audi,R8 Spyder,2015,petrol,4.2,15.4
Audi,R8 Spyder,2015,petrol,5.2,15.6
Audi,R8 Spyder,2017,petrol,5.2,14.1
Audi,R8 Spyder,2018,petrol,5.2,14.5
Audi,R8 Spyder,2020,petrol,5.2,14.9
Audi,R8 Spyder,2021,petrol,5.2,14.1
Audi,R8 Spyder Performance,2022,petrol,5.2,13.8
Audi,R8 Spyder Performance,2023,petrol,5.2,13.7
Audi,R8 Spyder Performance quattro,2022,petrol,5.2,15.3
Audi,R8 Spyder Performance quattro,2023,petrol,5.2,15.5
Audi,R8 Spyder quattro,2021,petrol,5.2,15.1
Audi,R8 quattro,2018,petrol,5.2,14.5
Audi,RS 3,2018,petrol,2.5,10.5
Audi,RS 3,2019,petrol,2.5,10.6
Audi,RS 3,2020,petrol,2.5,10.4
Audi,RS 3,2025,petrol,2.5,10.2
Audi,RS 3,2026,petrol,2.5,10.3
Audi,RS 4,2007,petrol,4.2,13.8
Audi,RS 4,2008,petrol,4.2,13.9
Audi,RS 5,2013,petrol,4.2,11.7
Audi,RS 5,2014,petrol,4.2,11.7
Audi,RS 5,2015,petrol,4.2,12.8
Audi,RS 5,2018,petrol,2.9,11.1
Audi,RS 5 Cabriolet,2014,petrol,4.2,11.8
Audi,RS 5 Cabriolet,2015,petrol,4.2,12.9
Audi,RS 5 Coup,2024,petrol,2.9,11.3
Audi,RS 5 Coup  quattro,2023,petrol,2.9,11.4
Audi,RS 5 Coupe,2019,petrol,2.9,11.3
Audi,RS 5 Coupe quattro,2021,petrol,2.9,11.5
Audi,RS 5 Coupe quattro,2022,petrol,2.9,11.4
Audi,RS 5 Coupé,2025,petrol,2.9,11.3
Audi,RS 5 Sportback,2019,petrol,2.9,11.5
Audi,RS 5 Sportback,2024,petrol,2.9,11.6
Audi,RS 5 Sportback,2025,petrol,2.9,11.6
Audi,RS 5 Sportback quattro,2021,petrol,2.9,11.4
Audi,RS 5 Sportback quattro,2022,petrol,2.9,11.4
Audi,RS 5 Sportback quattro,2023,petrol,2.9,11.5
Audi,RS 6 Avant GT,2025,petrol,4.0,14.3
Audi,RS 6 Avant performance,2024,petrol,4.0,14.2
Audi,RS 6 Avant quattro,2021,petrol,4.0,13.7
Audi,RS 6 Avant quattro,2022,petrol,4.0,13.7
Audi,RS 6 Avant quattro,2023,petrol,4.0,14.1
Audi,RS 6 Avant quattro performance,2025,petrol,4.0,14.3
Audi,RS 6 Avant quattro performance,2026,petrol,4.0,14.4
Audi,RS 7,2015,petrol,4.0,13.3
Audi,RS 7,2017,petrol,4.0,13.1
Audi,RS 7,2018,petrol,4.0,13.7
Audi,RS 7 Sportback performance,2024,petrol,4.0,14.2
Audi,RS 7 Sportback quattro,2021,petrol,4.0,13.5
Audi,RS 7 Sportback quattro,2022,petrol,4.0,13.5
Audi,RS 7 Sportback quattro,2023,petrol,4.0,14.1
Audi,RS 7 Sportback quattro performance,2025,petrol,4.0,14.3
Audi,RS 7 Sportback quattro performance,2026,petrol,4.0,13.9
Audi,RS 7 quattro,2016,petrol,4.0,13.3
Audi,RS Q8,2020,petrol,4.0,15.4
Audi,RS Q8,2024,petrol,4.0,15.3
Audi,RS Q8 performance,2025,petrol,4.0,14.1
Audi,RS Q8 performance,2026,petrol,4.0,14.1
Audi,RS Q8 quattro,2021,petrol,4.0,15.4
Audi,RS Q8 quattro,2022,petrol,4.0,15.4
Audi,RS Q8 quattro,2023,petrol,4.0,15.0
Audi,RS e-tron GT,2022,electric,,26.0
Audi,RS e-tron GT,2023,electric,,26.0
Audi,RS e-tron GT,2024,electric,,24.8
Audi,RS e-tron GT quattro performance,2025,electric,,25.1
Audi,RS e-tron GT quattro performance,2026,electric,,25.0
Audi,"S e-tron GT (20"" Wheels)",2025,electric,,23.4
Audi,"S e-tron GT (20"" Wheels)",2026,electric,,23.4
Audi,"S e-tron GT (21"" Wheels)",2025,electric,,23.9
Audi,"S e-tron GT (21"" Wheels)",2026,electric,,23.9
Audi,S3,2015,petrol,2.0,9.0
Audi,S3,2017,petrol,2.0,9.9
Audi,S3,2018,petrol,2.0,9.6
Audi,S3,2019,petrol,2.0,9.5
Audi,S3,2020,petrol,2.0,9.5
Audi,S3 Sedan quattro,2022,petrol,2.0,8.8
Audi,S3 quattro,2016,petrol,2.0,9.0
Audi,S3 quattro,2023,petrol,2.0,8.9
Audi,S3 quattro,2024,petrol,2.0,8.9
Audi,S3 quattro,2025,petrol,2.0,9.1
Audi,S3 quattro,2026,petrol,2.0,9.2
Audi,S4,2005,petrol,4.2,12.4
Audi,S4,2006,petrol,4.2,13.0
Audi,S4,2007,petrol,4.2,13.05
Audi,S4,2008,petrol,4.2,13.05
Audi,S4,2010,petrol,3.0,10.25
Audi,S4,2011,petrol,3.0,10.25
Audi,S4,2012,petrol,3.0,10.25
Audi,S4,2013,petrol,3.0,10.4
Audi,S4,2014,petrol,3.0,10.4
Audi,S4,2015,petrol,3.0,11.35
Audi,S4,2018,petrol,3.0,9.9
Audi,S4,2019,petrol,3.0,9.8
Audi,S4,2020,petrol,3.0,10.5
Audi,S4 Avant,2005,petrol,4.2,12.4
Audi,S4 Avant,2006,petrol,4.2,13.0
Audi,S4 Avant,2007,petrol,4.2,13.1
Audi,S4 Avant,2008,petrol,4.2,13.1
Audi,S4 Cabriolet,2005,petrol,4.2,12.4
Audi,S4 Cabriolet,2006,petrol,4.2,13.1
Audi,S4 Cabriolet,2007,petrol,4.2,13.2
Audi,S4 Cabriolet,2008,petrol,4.2,13.2
Audi,S4 Cabriolet,2009,petrol,4.2,13.25
Audi,S4 Sedan quattro,2021,petrol,3.0,10.1
Audi,S4 Sedan quattro,2022,petrol,3.0,9.7
Audi,S4 Sedan quattro,2023,petrol,3.0,9.7
Audi,S4 quattro,2016,petrol,3.0,11.35
Audi,S4 quattro,2024,petrol,3.0,9.7
Audi,S4 quattro,2025,petrol,3.0,9.7
Audi,S5,2008,petrol,4.2,11.8
Audi,S5,2009,petrol,4.2,11.85
Audi,S5,2013,petrol,3.0,10.4
Audi,S5,2014,petrol,3.0,10.4
Audi,S5,2015,petrol,3.0,11.35
Audi,S5,2017,petrol,3.0,11.35
Audi,S5,2018,petrol,3.0,9.9
Audi,S5,2019,petrol,3.0,9.8
Audi,S5,2020,petrol,3.0,10.5
Audi,S5 Cabriolet,2010,petrol,3.0,10.7
Audi,S5 Cabriolet,2011,petrol,3.0,10.7
Audi,S5 Cabriolet,2012,petrol,3.0,10.7
Audi,S5 Cabriolet,2013,petrol,3.0,10.1
Audi,S5 Cabriolet,2014,petrol,3.0,10.1
Audi,S5 Cabriolet,2015,petrol,3.0,11.4
Audi,S5 Cabriolet,2017,petrol,3.0,11.4
Audi,S5 Cabriolet,2018,petrol,3.0,10.2
Audi,S5 Cabriolet,2019,petrol,3.0,9.9
Audi,S5 Cabriolet,2020,petrol,3.0,10.8
Audi,S5 Cabriolet quattro,2016,petrol,3.0,11.4
Audi,S5 Cabriolet quattro,2021,petrol,3.0,10.5
Audi,S5 Cabriolet quattro,2022,petrol,3.0,10.0
Audi,S5 Cabriolet quattro,2023,petrol,3.0,10.0
Audi,S5 Cabriolet quattro,2024,petrol,3.0,10.5
Audi,S5 Coup  quattro,2023,petrol,3.0,9.7
Audi,S5 Coup  quattro,2024,petrol,3.0,9.7
Audi,S5 Coupe,2010,petrol,4.2,11.85
Audi,S5 Coupe,2011,petrol,4.2,11.85
Audi,S5 Coupe,2012,petrol,4.2,11.85
Audi,S5 Coupe quattro,2021,petrol,3.0,10.1
Audi,S5 Coupe quattro,2022,petrol,3.0,9.7
Audi,S5 Coupé quattro,2025,petrol,3.0,9.7
Audi,S5 Sedan quattro,2025,petrol,3.0,10.5
Audi,S5 Sedan quattro,2026,petrol,3.0,10.2
Audi,S5 Sportback,2018,petrol,3.0,9.9
Audi,S5 Sportback,2019,petrol,3.0,9.8
Audi,S5 Sportback,2020,petrol,3.0,10.5
Audi,S5 Sportback quattro,2021,petrol,3.0,10.1
Audi,S5 Sportback quattro,2022,petrol,3.0,9.7
Audi,S5 Sportback quattro,2023,petrol,3.0,9.7
Audi,S5 Sportback quattro,2024,petrol,3.0,10.2
Audi,S5 Sportback quattro,2025,petrol,3.0,10.2
Audi,S5 quattro,2016,petrol,3.0,11.35
Audi,S6,2007,petrol,5.2,13.0
Audi,S6,2008,petrol,5.2,13.0
Audi,S6,2009,petrol,5.2,13.0
Audi,S6,2010,petrol,5.2,13.0
Audi,S6,2011,petrol,5.2,13.0
Audi,S6,2014,petrol,4.0,10.7
Audi,S6,2015,petrol,4.0,11.7
Audi,S6,2017,petrol,4.0,11.3
Audi,S6,2018,petrol,4.0,12.8
Audi,S6,2020,petrol,2.9,10.9
Audi,S6 Sedan quattro,2021,petrol,2.9,10.9
Audi,S6 Sedan quattro,2022,petrol,2.9,10.9
Audi,"S6 e-tron quattro (20"" Wheels)",2025,electric,,20.0
Audi,"S6 e-tron quattro (21"" Wheels)",2025,electric,,21.6
Audi,S6 quattro,2016,petrol,4.0,11.3
Audi,S6 quattro,2023,petrol,2.9,10.8
Audi,S6 quattro,2024,petrol,2.9,10.7
Audi,S6 quattro,2025,petrol,2.9,10.8
Audi,S7,2014,petrol,4.0,10.7
Audi,S7,2015,petrol,4.0,11.7
Audi,S7,2017,petrol,4.0,11.4
Audi,S7,2018,petrol,4.0,12.8
Audi,S7,2020,petrol,2.9,10.9
Audi,S7 Sportback quattro,2021,petrol,2.9,10.9
Audi,S7 Sportback quattro,2022,petrol,2.9,10.9
Audi,S7 quattro,2016,petrol,4.0,11.4
Audi,S7 quattro,2023,petrol,2.9,10.8
Audi,S7 quattro,2024,petrol,2.9,10.7
Audi,S7 quattro,2025,petrol,2.9,10.8
Audi,S8,2007,petrol,5.2,13.4
Audi,S8,2008,petrol,5.2,14.0
Audi,S8,2009,petrol,5.2,14.0
Audi,S8,2015,petrol,4.0,11.9
Audi,S8,2017,petrol,4.0,13.4
Audi,S8,2018,petrol,4.0,13.4
Audi,S8,2020,petrol,4.0,14.5
Audi,S8 Sedan quattro,2021,petrol,4.0,14.5
Audi,S8 Sedan quattro,2022,petrol,4.0,13.8
Audi,S8 Sedan quattro,2023,petrol,4.0,13.4
Audi,S8 quattro,2016,petrol,4.0,12.8
Audi,S8 quattro,2024,petrol,4.0,13.3
Audi,S8 quattro,2025,petrol,4.0,13.3
Audi,SQ5,2014,petrol,3.0,11.1
Audi,SQ5,2015,petrol,3.0,12.2
Audi,SQ5,2017,petrol,3.0,12.2
Audi,SQ5,2018,petrol,3.0,11.5
Audi,SQ5,2019,petrol,3.0,11.5
Audi,SQ5,2020,petrol,3.0,11.8
Audi,SQ5 Sportback quattro,2021,petrol,3.0,11.6
Audi,SQ5 Sportback quattro,2022,petrol,3.0,11.2
Audi,SQ5 Sportback quattro,2023,petrol,3.0,11.2
Audi,SQ5 Sportback quattro,2024,petrol,3.0,11.4
Audi,SQ5 Sportback quattro,2025,petrol,3.0,11.4
Audi,SQ5 Sportback quattro,2026,petrol,3.0,10.1
Audi,SQ5 quattro,2016,petrol,3.0,12.2
Audi,SQ5 quattro,2021,petrol,3.0,11.6
Audi,SQ5 quattro,2022,petrol,3.0,11.2
Audi,SQ5 quattro,2023,petrol,3.0,11.2
Audi,SQ5 quattro,2024,petrol,3.0,11.4
Audi,SQ5 quattro,2025,petrol,3.0,11.4
Audi,SQ5 quattro,2026,petrol,3.0,10.1
Audi,SQ6 Sportback e-tron quattro,2025,electric,,22.9
Audi,SQ6 e-tron,2025,electric,,23.5
Audi,SQ7,2020,petrol,4.0,13.7
Audi,SQ7,2026,petrol,4.0,14.3
Audi,SQ7 quattro,2021,petrol,4.0,13.9
Audi,SQ7 quattro,2022,petrol,4.0,13.9
Audi,SQ7 quattro,2023,petrol,4.0,13.9
Audi,SQ7 quattro,2024,petrol,4.0,13.9
Audi,SQ7 quattro,2025,petrol,4.0,13.8
Audi,SQ8,2020,petrol,4.0,13.8
Audi,"SQ8 Sportback e-tron (20"" Wheels)",2024,electric,,28.5
Audi,"SQ8 Sportback e-tron (20"" Wheels)",2025,electric,,30.0
Audi,"SQ8 Sportback e-tron (21"" or 22"" Wheels)",2024,electric,,33.4
Audi,"SQ8 Sportback e-tron (21"" or 22"" Wheels)",2025,electric,,35.2
Audi,"SQ8 e-tron (20"" Wheels)",2024,electric,,28.5
Audi,"SQ8 e-tron (20"" Wheels)",2025,electric,,30.0
Audi,"SQ8 e-tron (21"" or 22"" Wheels)",2024,electric,,33.4
Audi,"SQ8 e-tron (21"" or 22"" Wheels)",2025,electric,,35.2
Audi,SQ8 quattro,2021,petrol,4.0,13.9
Audi,SQ8 quattro,2022,petrol,4.0,13.9
Audi,SQ8 quattro,2023,petrol,4.0,13.9
Audi,SQ8 quattro,2024,petrol,4.0,13.8
Audi,SQ8 quattro,2025,petrol,4.0,14.2
Audi,SQ8 quattro,2026,petrol,4.0,14.2
Audi,TT Coup  45 TFSI quattro,2023,petrol,2.0,9.4
Audi,TT Coupe,2005,petrol,1.8,9.6
Audi,TT Coupe,2008,petrol,2.0,7.8
Audi,TT Coupe,2009,petrol,2.0,7.8
Audi,TT Coupe,2012,petrol,2.0,7.9
Audi,TT Coupe 45 TFSI quattro,2021,petrol,2.0,9.2
Audi,TT Coupe 45 TFSI quattro,2022,petrol,2.0,9.4
Audi,TT Coupe quattro,2005,petrol,1.8,9.9
Audi,TT Coupe quattro,2005,petrol,3.2,9.5
Audi,TT Coupe quattro,2006,petrol,1.8,9.9
Audi,TT Coupe quattro,2006,petrol,3.2,10.5
Audi,TT Coupe quattro,2008,petrol,3.2,10.4
Audi,TT Coupe quattro,2009,petrol,2.0,8.5
Audi,TT Coupe quattro,2009,petrol,3.2,10.35
Audi,TT Coupe quattro,2010,petrol,2.0,8.5
Audi,TT Coupe quattro,2011,petrol,2.0,7.9
Audi,TT Coupe quattro,2013,petrol,2.0,7.9
Audi,TT Coupe quattro,2014,petrol,2.0,7.9
Audi,TT Coupe quattro,2015,petrol,2.0,9.1
Audi,TT Coupe quattro,2016,petrol,2.0,9.1
Audi,TT Coupe quattro,2017,petrol,2.0,9.1
Audi,TT Coupe quattro,2018,petrol,2.0,9.1
Audi,TT Coupe quattro,2019,petrol,2.0,9.2
Audi,TT Coupe quattro,2020,petrol,2.0,9.1
Audi,TT RS,2018,petrol,2.5,10.5
Audi,TT RS,2020,petrol,2.5,10.3
Audi,TT RS Coupe,2012,petrol,2.5,10.4
Audi,TT RS Coupe,2013,petrol,2.5,10.4
Audi,TT RS Coupe,2019,petrol,2.5,10.3
Audi,TT RS Coupe quattro,2021,petrol,2.5,10.0
Audi,TT Roadster,2005,petrol,1.8,10.0
Audi,TT Roadster,2008,petrol,2.0,8.2
Audi,TT Roadster,2009,petrol,2.0,8.0
Audi,TT Roadster,2012,petrol,2.0,7.9
Audi,TT Roadster 45 TFSI quattro,2021,petrol,2.0,9.2
Audi,TT Roadster 45 TFSI quattro,2022,petrol,2.0,9.4
Audi,TT Roadster 45 TFSI quattro,2023,petrol,2.0,9.4
Audi,TT Roadster quattro,2005,petrol,1.8,9.9
Audi,TT Roadster quattro,2005,petrol,3.2,9.7
Audi,TT Roadster quattro,2006,petrol,1.8,9.9
Audi,TT Roadster quattro,2006,petrol,3.2,10.8
Audi,TT Roadster quattro,2008,petrol,3.2,10.4
Audi,TT Roadster quattro,2009,petrol,2.0,8.5
Audi,TT Roadster quattro,2009,petrol,3.2,10.35
Audi,TT Roadster quattro,2010,petrol,2.0,8.5
Audi,TT Roadster quattro,2011,petrol,2.0,7.9
Audi,TT Roadster quattro,2013,petrol,2.0,7.9
Audi,TT Roadster quattro,2014,petrol,2.0,7.9
Audi,TT Roadster quattro,2015,petrol,2.0,9.2
Audi,TT Roadster quattro,2016,petrol,2.0,9.1
Audi,TT Roadster quattro,2017,petrol,2.0,9.1
Audi,TT Roadster quattro,2018,petrol,2.0,9.1
Audi,TT Roadster quattro,2019,petrol,2.0,9.2
Audi,TT Roadster quattro,2020,petrol,2.0,9.1
Audi,TTS Coup  quattro,2023,petrol,2.0,9.0
Audi,TTS Coupe,2011,petrol,2.0,8.9
Audi,TTS Coupe,2012,petrol,2.0,8.9
Audi,TTS Coupe,2018,petrol,2.0,9.5
Audi,TTS Coupe,2019,petrol,2.0,9.4
Audi,TTS Coupe,2020,petrol,2.0,9.4
Audi,TTS Coupe quattro,2013,petrol,2.0,8.9
Audi,TTS Coupe quattro,2014,petrol,2.0,8.9
Audi,TTS Coupe quattro,2015,petrol,2.0,10.2
Audi,TTS Coupe quattro,2016,petrol,2.0,9.5
Audi,TTS Coupe quattro,2017,petrol,2.0,9.5
Audi,TTS Coupe quattro,2021,petrol,2.0,9.4
Audi,TTS Coupe quattro,2022,petrol,2.0,9.0
Audi,TTS Roadster,2011,petrol,2.0,8.9
Audi,TTS Roadster,2012,petrol,2.0,8.9
Audi,TTS Roadster quattro,2013,petrol,2.0,8.9
Audi,TTS Roadster quattro,2014,petrol,2.0,8.9
Audi,TTS Roadster quattro,2015,petrol,2.0,10.2
Audi,allroad quattro,2005,petrol,2.7,12.35
Audi,allroad quattro,2013,petrol,2.0,9.0
Audi,allroad quattro,2014,petrol,2.0,9.0
Audi,e-tron 55 quattro,2019,electric,,28.3
Audi,e-tron 55 quattro,2021,electric,,27.0
Audi,e-tron 55 quattro,2022,electric,,27.0
Audi,e-tron 55 quattro,2023,electric,,26.6
Audi,e-tron GT,2022,electric,,25.6
Audi,e-tron GT,2023,electric,,25.6
Audi,e-tron GT,2024,electric,,24.8
Audi,"e-tron S Sportback quattro (20"" Wheels)",2022,electric,,27.9
Audi,"e-tron S Sportback quattro (21"" or 22"" Wheels)",2022,electric,,32.4
Audi,e-tron Sportback 55 quattro,2020,electric,,27.3
Audi,e-tron Sportback 55 quattro,2021,electric,,27.3
Audi,e-tron Sportback 55 quattro,2022,electric,,27.3
Audi,e-tron Sportback 55 quattro,2023,electric,,26.8
BMW,1 Series M Coupe,2011,petrol,3.0,9.7
BMW,128i Cabriolet,2008,petrol,3.0,9.4
BMW,128i Cabriolet,2009,petrol,3.0,9.45
BMW,128i Cabriolet,2010,petrol,3.0,9.25
BMW,128i Cabriolet,2011,petrol,3.0,9.3
BMW,128i Cabriolet,2012,petrol,3.0,9.35
BMW,128i Cabriolet,2013,petrol,3.0,9.3
BMW,128i Coupe,2008,petrol,3.0,9.3
BMW,128i Coupe,2009,petrol,3.0,9.3
BMW,128i Coupe,2010,petrol,3.0,9.15
BMW,128i Coupe,2011,petrol,3.0,9.05
BMW,128i Coupe,2012,petrol,3.0,9.15
BMW,128i Coupe,2013,petrol,3.0,9.15
BMW,135i Cabriolet,2008,petrol,3.0,10.1
BMW,135i Cabriolet,2009,petrol,3.0,10.1
BMW,135i Cabriolet,2010,petrol,3.0,9.95
BMW,135i Cabriolet,2011,petrol,3.0,9.6
BMW,135i Cabriolet,2012,petrol,3.0,9.65
BMW,135i Cabriolet,2013,petrol,3.0,9.45
BMW,135i Coupe,2008,petrol,3.0,10.0
BMW,135i Coupe,2009,petrol,3.0,10.05
BMW,135i Coupe,2010,petrol,3.0,9.95
BMW,135i Coupe,2011,petrol,3.0,9.35
BMW,135i Coupe,2012,petrol,3.0,9.35
BMW,135i Coupe,2013,petrol,3.0,9.45
BMW,228 xDrive Gran Coupe,2025,petrol,2.0,7.7
BMW,228i,2016,petrol,2.0,8.7
